"SIM","YEAR","FMORT"
2,29,0.0527622813092283
2,30,0.0378707105076602
2,31,0.0689575216033061
2,32,0.0543520888292994
2,33,0.049781223346211
2,34,0.0580357865522032
2,35,0.0656855392943801
2,36,0.0383771220647755
2,37,0.0396010482822681
2,38,0.0460646023692204
2,39,0.0731091647131776
2,40,0.050826222967094
2,41,0.0413267754441152
2,42,0.0379891998566768
2,43,0.065276559992398
2,44,0.0701138855360319
2,45,0.0373572180151617
2,46,0.042293815075855
2,47,0.0555185746937164
2,48,0.0441416684434495
2,49,0.0651598921826285
2,50,0.059502489271874
2,51,0.0533505177390717
2,52,0.0455640196705775
2,53,0.0719238240814383
2,54,0.0459446907014387
2,55,0.0584364671595597
2,56,0.0451605463606328
2,57,0.0676702079330854
2,58,0.0426252951351404
2,59,0.0525544002181118
2,60,0.0558843467921435
2,61,0.0374139546851343
3,1,0.0425253362078662
3,2,0.0405856109382645
3,3,0.036894908537925
3,4,0.0405810417092454
3,5,0.0455262071921046
3,6,0.0398047355939154
3,7,0.0363592191897972
3,8,0.0367153902853324
3,9,0.0437499484043882
3,10,0.0535269326214579
3,11,0.0437966394997366
3,12,0.0705174979157981
3,13,0.0631727753680953
3,14,0.0370108181696795
3,15,0.0389127492488582
3,16,0.03665984291722
3,17,0.0504781263881346
3,18,0.0400575536877283
3,19,0.0541635773385244
3,20,0.045650154870158
3,21,0.0558462773794171
3,22,0.0516094604468883
3,23,0.0369504502106492
3,24,0.0427742532316319
3,25,0.0445144707414249
3,26,0.0451700534093914
3,27,0.0671025421716712
3,28,0.0371618009615033
3,29,0.0488641807295679
3,30,0.0374989273976921
3,31,0.0479798582384323
3,32,0.0428753548581359
3,33,0.0387637252337889
3,34,0.038408550267487
3,35,0.0660036132187777
3,36,0.0411751772159447
3,37,0.0576954962403877
3,38,0.0407088247158954
3,39,0.0432116739718757
3,40,0.0396903948514153
3,41,0.0715472680639215
3,42,0.0418030822763341
3,43,0.0379831319385801
3,44,0.0386434482970182
3,45,0.0407769663156422
3,46,0.0548500571909968
3,47,0.058560609555068
3,48,0.0389013901729822
3,49,0.0484118236991599
3,50,0.0463179697310093
3,51,0.0398951235804042
3,52,0.0634649764732319
3,53,0.0451414586904913
3,54,0.0489657215556345
3,55,0.041462856087858
3,56,0.0509774894872985
3,57,0.0384179907671503
3,58,0.0375495031372106
3,59,0.062282957422671
3,60,0.0626592249426917
3,61,0.0494163839037826
4,1,0.0659232157746244
4,2,0.0384291062022991
4,3,0.0475678823084728
4,4,0.0703095315478681
4,5,0.0425426877385819
4,6,0.037371113817244
4,7,0.0664521551603099
4,8,0.0398923455996393
4,9,0.0482814521351173
4,10,0.0390915241200499
4,11,0.0471505577593182
4,12,0.0538260112309435
4,13,0.0656680622126966
4,14,0.0415294745167932
4,15,0.0374215352301061
4,16,0.0371057206944531
4,17,0.0540015288313766
4,18,0.038789609452212
4,19,0.0578002829646298
4,20,0.0414554042838625
4,21,0.0651272170384188
4,22,0.0503573424897347
4,23,0.0453771176167283
4,24,0.0571504182203423
4,25,0.0438706941079599
4,26,0.0414080267714858
4,27,0.0382065507401823
4,28,0.0363120752765096
4,29,0.0376575007731067
4,30,0.0415849289615098
4,31,0.0478578032280411
4,32,0.0607536517063026
4,33,0.0580758315135545
4,34,0.0565582017689116
4,35,0.0384759826352124
4,36,0.0586490860907084
4,37,0.0364611003246206
4,38,0.0470963180034167
4,39,0.0535550825949749
4,40,0.0594590498640797
4,41,0.0449157905363723
4,42,0.0496536509096347
4,43,0.0436745394945101
4,44,0.0447725481270558
4,45,0.0432712653354175
4,46,0.0404243923233454
4,47,0.0438241172093892
4,48,0.0639652446103764
4,49,0.0624805012007363
4,50,0.0571256487013715
4,51,0.0450726508665139
4,52,0.0694438233855198
4,53,0.0530113765604568
4,54,0.0408286432004784
4,55,0.0449701605432499
4,56,0.0458527124912553
4,57,0.0614114096375065
4,58,0.0581212041465689
4,59,0.0428938271578531
4,60,0.0426142813021766
4,61,0.0420321922461266
5,1,0.0664042043242923
5,2,0.0498477288388294
5,3,0.0596340902627145
5,4,0.0482041680633042
5,5,0.0423488883803855
5,6,0.0458686682676471
5,7,0.0439109337394983
5,8,0.0534232211081644
5,9,0.0408545076803304
5,10,0.0641582450076067
5,11,0.0468225744137133
5,12,0.0539719801791577
5,13,0.0396775428038313
5,14,0.0454533852073501
5,15,0.0393138695747444
5,16,0.0574227407401532
5,17,0.0683568756002369
5,18,0.0540890172142443
5,19,0.0380635562556838
5,20,0.0402749415728966
5,21,0.0372892714694011
5,22,0.0456262460056608
5,23,0.0415765304905852
5,24,0.0720175905075474
5,25,0.0405941519192269
5,26,0.0541488804139469
5,27,0.0699436711422691
5,28,0.0371600281697014
5,29,0.0422474314551371
5,30,0.0601176979762555
5,31,0.0373884418982309
5,32,0.0492941927888293
5,33,0.0372265379327243
5,34,0.0604183165346981
5,35,0.0395451104754223
5,36,0.0655718599465785
5,37,0.0414012082840078
5,38,0.0726319517304876
5,39,0.0680942893934202
5,40,0.0612721145726168
5,41,0.0381609223723525
5,42,0.0490059698054177
5,43,0.0528303020821441
5,44,0.0433699147333553
5,45,0.0413657249957123
5,46,0.0431130520578321
5,47,0.0377125103439694
5,48,0.0381331929368141
5,49,0.0606718510327164
5,50,0.0468252667401011
5,51,0.0440268629273931
5,52,0.0672039642237593
5,53,0.0385317893967552
5,54,0.041464729335938
5,55,0.0396823916397823
5,56,0.0595245141272378
5,57,0.0411205123321557
5,58,0.0676186719302714
5,59,0.0593607330762328
5,60,0.0516755321804902
5,61,0.0511880734670783
6,1,0.0727183797113566
6,2,0.0467400938510781
6,3,0.0364939873153547
6,4,0.0643881078900509
6,5,0.037908316481773
6,6,0.0369012883546318
6,7,0.0471330491347424
6,8,0.0408544201447522
6,9,0.0698144609268637
6,10,0.0429392781005792
6,11,0.0711326962869386
6,12,0.0390654655441962
6,13,0.0398368482931115
6,14,0.05379655768544
6,15,0.0501126327695577
6,16,0.0367299492550394
6,17,0.0640407737242003
6,18,0.0500306759877171
6,19,0.0411498209416259
6,20,0.0437389432130374
6,21,0.0720787561608426
6,22,0.0468582888735149
6,23,0.0391094952167078
6,24,0.0586151565081792
6,25,0.0614340322183947
6,26,0.0393696019381637
6,27,0.0718986603392523
6,28,0.0604673492890646
6,29,0.0430747310283053
6,30,0.0443024226380123
6,31,0.0371593490930417
6,32,0.0424130940796859
6,33,0.0396882217829655
6,34,0.0627060187470486
6,35,0.0536684300464459
6,36,0.0436261997315295
6,37,0.0601175007804008
6,38,0.0559070269893102
6,39,0.037396879955032
6,40,0.0406890487813218
6,41,0.0506575658519168
6,42,0.0388478649127799
6,43,0.0484825948557169
6,44,0.0710445885978776
6,45,0.0438312905519429
6,46,0.0599460114640144
6,47,0.0475567084126817
6,48,0.0485448057726449
6,49,0.0537131972910717
6,50,0.052686467055098
6,51,0.0389721275170328
6,52,0.0474861625956418
6,53,0.0569569795107847
6,54,0.0587720351997913
6,55,0.0567691151139972
6,56,0.0424749481887723
6,57,0.0470567721639284
6,58,0.0595850099116303
6,59,0.068215287960455
6,60,0.0415915688816519
6,61,0.0559108986767102
7,1,0.0510432957735778
7,2,0.051648450695326
7,3,0.0608472824861152
7,4,0.0718973692074674
7,5,0.0379642558138363
7,6,0.0599086944738592
7,7,0.0671647199831033
7,8,0.046452750108364
7,9,0.0525146924109293
7,10,0.0528862079725128
7,11,0.0363521708066166
7,12,0.0466205292835783
7,13,0.0425187330492051
7,14,0.0702087893121849
7,15,0.0427988441141919
7,16,0.043554934987545
7,17,0.0498278345815764
7,18,0.039371170985727
7,19,0.048987520745253
7,20,0.0578787803104272
7,21,0.0413064570772517
7,22,0.0391687389037356
7,23,0.0644686978634733
7,24,0.0629830918790216
7,25,0.0532154193097785
7,26,0.0596235207699098
7,27,0.0493773667534842
7,28,0.0499307813586429
7,29,0.0487492024673829
7,30,0.047534893498985
7,31,0.0576006572905651
7,32,0.0439955379382116
7,33,0.0534560573866611
7,34,0.0654907234860253
7,35,0.0428808555511206
7,36,0.0374473053544548
7,37,0.0480548021667465
7,38,0.0451483568196924
7,39,0.0716072287521433
7,40,0.0490013603180379
7,41,0.0518897899812955
7,42,0.0408887340775354
7,43,0.0445038389191217
7,44,0.0514968722376199
7,45,0.055590745960409
7,46,0.057475372718551
7,47,0.0397074475295837
7,48,0.0477500299192291
7,49,0.0378204729143088
7,50,0.0400556074290948
7,51,0.0401811551232743
7,52,0.039374253658945
7,53,0.045102145561584
7,54,0.0484884054159423
7,55,0.0672847806566299
7,56,0.0524902047665699
7,57,0.0392399514631289
7,58,0.0500088219326068
7,59,0.0416492105664912
7,60,0.0435096571619124
7,61,0.0641278008237238
8,1,0.0438698648383606
8,2,0.0699791697457576
8,3,0.0379182745032153
8,4,0.0568767902740902
8,5,0.0405482144557412
8,6,0.0377632714947042
8,7,0.0521577636334026
8,8,0.0615033177009888
8,9,0.0548484957103391
8,10,0.0414358340628812
8,11,0.0501643704639048
8,12,0.0380570973044925
8,13,0.0436925653134927
8,14,0.0707756040289068
8,15,0.0366686954318296
8,16,0.0470083716912211
8,17,0.0474639924960669
8,18,0.0442039267486163
8,19,0.0629653604710355
8,20,0.0414880914157111
8,21,0.0477088401065573
8,22,0.045612585185087
8,23,0.0517049546925111
8,24,0.0594551654943612
8,25,0.0465705521150019
8,26,0.0407232933376841
8,27,0.0515685871179114
8,28,0.0407611216801001
8,29,0.0384382503815205
8,30,0.056920573580598
8,31,0.0543724736392409
8,32,0.0375929840434599
8,33,0.0591126054959527
8,34,0.0420173811759733
8,35,0.044738000078314
8,36,0.0585276742592042
8,37,0.0387214881620196
8,38,0.0472002917983312
8,39,0.0404712065429592
8,40,0.0393734450653871
8,41,0.0415363804764153
8,42,0.0625627352540953
8,43,0.0408529472801024
8,44,0.0498402421309089
8,45,0.0419322353039611
8,46,0.0484739077312729
8,47,0.0573478756994769
8,48,0.0504600904204686
8,49,0.0381143671199044
8,50,0.0363637652367757
8,51,0.0671941815282061
8,52,0.0397067230169531
8,53,0.052408055213095
8,54,0.0366552383584789
8,55,0.0578296316832638
8,56,0.0429933199144023
8,57,0.0383705251354125
8,58,0.0529328107357286
8,59,0.0530208694277017
8,60,0.0626943189833353
8,61,0.0465838703304705
9,1,0.0441848663335272
9,2,0.0563711067213945
9,3,0.0485020565020693
9,4,0.0491937895907419
9,5,0.0712220375837973
9,6,0.0407860676484122
9,7,0.036780067250728
9,8,0.0482351371296276
9,9,0.0400352204288373
9,10,0.0390458842652623
9,11,0.0374181202987261
9,12,0.0380290411767968
9,13,0.0617754188383703
9,14,0.0399941286926822
9,15,0.0368656997081201
9,16,0.0597145541688525
9,17,0.0503986615779842
9,18,0.0550183109347084
9,19,0.0380759142572826
9,20,0.0661604442806015
9,21,0.0362885559701991
9,22,0.0402611874846945
9,23,0.0402580643132794
9,24,0.0616219083175854
9,25,0.0371338584835502
9,26,0.0554574808529285
9,27,0.0458436700116365
9,28,0.0717235737057097
9,29,0.042054771015183
9,30,0.0389402736294192
9,31,0.0583845282745238
9,32,0.0454266904568265
9,33,0.0673045836225417
9,34,0.0622355976508677
9,35,0.0615267948370256
9,36,0.0443928683860507
9,37,0.058621180602912
9,38,0.0412317518759155
9,39,0.0381675401979653
9,40,0.0419797431495376
9,41,0.0459942945579172
9,42,0.0427335187374651
9,43,0.064107631893009
9,44,0.0507712842879566
9,45,0.0432198788991035
9,46,0.0569187936480539
9,47,0.03747652590918
9,48,0.0531724001794741
9,49,0.0413373545534338
9,50,0.0672692502677063
9,51,0.0371967276384626
9,52,0.0611038621096673
9,53,0.0443053383832448
9,54,0.043735883545285
9,55,0.057584712549846
9,56,0.0434045146648167
9,57,0.0489923879517733
9,58,0.0470034581221949
9,59,0.0430328176698615
9,60,0.0515296030660365
9,61,0.0689585624331665
10,1,0.0707949688871563
10,2,0.0511648503506062
10,3,0.0614957427041259
10,4,0.0371754185148487
10,5,0.0553845281642238
10,6,0.0673494805664726
10,7,0.0401627484615409
10,8,0.0555775239797044
10,9,0.0629009879861697
10,10,0.0475840685085083
10,11,0.0684638742570655
10,12,0.0517218395334756
10,13,0.0481272699520549
10,14,0.0496664887949905
10,15,0.0419087431035307
10,16,0.0568597150033365
10,17,0.0582602918213608
10,18,0.0658816838490834
10,19,0.0694675504951319
10,20,0.0560177086629736
10,21,0.050983066222557
10,22,0.0375338566500814
10,23,0.0366711281900894
10,24,0.040158777383641
10,25,0.0393022103467286
10,26,0.0368612746207949
10,27,0.057655424997666
10,28,0.0371727040497497
10,29,0.0425515147226443
10,30,0.0528896319496221
10,31,0.0398230871686742
10,32,0.0624956705119037
10,33,0.0704235884662432
10,34,0.0469401602538592
10,35,0.0399957545188436
10,36,0.0582096765359831
10,37,0.0547921998805207
10,38,0.0495691734541242
10,39,0.0662659319297747
10,40,0.0572653029727664
10,41,0.0731498616013681
10,42,0.0404375353149925
10,43,0.0411026960770323
10,44,0.064259608183504
10,45,0.0407719044249574
10,46,0.0380289183774041
10,47,0.0649375259613358
10,48,0.0524016685307887
10,49,0.0553753809496111
10,50,0.0532736530707295
10,51,0.04126142719663
10,52,0.0603805335722477
10,53,0.0420959915644446
10,54,0.0584805555573828
10,55,0.0622610218614188
10,56,0.0514134878412411
10,57,0.0364509128159787
10,58,0.0460703537394866
10,59,0.0371767150215977
10,60,0.0474975862723835
10,61,0.0690499884483582
11,1,0.0426672961969982
11,2,0.0376011936789684
11,3,0.0567510288729516
11,4,0.0520507597117671
11,5,0.0629693885206129
11,6,0.0521908694839455
11,7,0.0446223328010712
11,8,0.0446074078303819
11,9,0.0615146285969895
11,10,0.0492719104462244
11,11,0.0581889906981855
11,12,0.0372573778751344
11,13,0.0575722090618922
11,14,0.0564113927341479
11,15,0.0576034762955507
11,16,0.0475816594441831
11,17,0.0643340792336584
11,18,0.0532413968472669
11,19,0.0584716984943902
11,20,0.0565141176468524
11,21,0.0416191053307636
11,22,0.0453187875318505
11,23,0.0570786486372605
11,24,0.03774696662459
11,25,0.0478719640112399
11,26,0.0413659673591523
11,27,0.0608243730929306
11,28,0.0521529730061348
11,29,0.0405991926767859
11,30,0.0573600631201472
11,31,0.0416428184532888
11,32,0.0528559675757217
11,33,0.0626935412278674
11,34,0.0627004319126843
11,35,0.0612775315900193
11,36,0.0489762237869771
11,37,0.0561057287477046
11,38,0.0503263745494962
11,39,0.0662763776459414
11,40,0.0608554103364742
11,41,0.040829043297539
11,42,0.0463476143246948
11,43,0.0490177484960982
11,44,0.0383731246567653
11,45,0.0439123113705646
11,46,0.0557114766891282
11,47,0.039634765613667
11,48,0.0565719707104034
11,49,0.0408649468374868
11,50,0.0428783413821165
11,51,0.0516984500016499
11,52,0.0456329832416646
11,53,0.044494217677919
11,54,0.0448811033086939
11,55,0.0559108371504389
11,56,0.0513650504124506
11,57,0.068591604343626
11,58,0.0528278322337338
11,59,0.0570464050655441
11,60,0.0531721957797324
11,61,0.0586612349888962
12,1,0.064800400651472
12,2,0.037636456476249
12,3,0.0702472320772715
12,4,0.0456988934674296
12,5,0.0494206044508699
12,6,0.0421105405080862
12,7,0.0597949316569249
12,8,0.0505634441461229
12,9,0.040421832250124
12,10,0.0685453416208469
12,11,0.0436351497425669
12,12,0.0367855486463541
12,13,0.0408255934196806
12,14,0.0432419886674703
12,15,0.0413427811938647
12,16,0.0386220172258142
12,17,0.0387376404369402
12,18,0.0425269021038474
12,19,0.0596940880476904
12,20,0.0417968142774177
12,21,0.0429571448378714
12,22,0.03694176022411
12,23,0.0441933197927354
12,24,0.0371030322685319
12,25,0.0634565229774145
12,26,0.0468264715415884
12,27,0.0370843662761863
12,28,0.0606192787557712
12,29,0.0498970816780654
12,30,0.0404617972444432
12,31,0.0499647091780569
12,32,0.0459949886597679
12,33,0.0377128716463599
12,34,0.0432399719727466
12,35,0.064313648775585
12,36,0.037956483166911
12,37,0.0381177631421611
12,38,0.0408845317455087
12,39,0.058476738252476
12,40,0.0599741618022038
12,41,0.0671088348568406
12,42,0.0441328207408888
12,43,0.0407702781226895
12,44,0.0497749963534081
12,45,0.0405877192597924
12,46,0.0670328007677399
12,47,0.037219831374797
12,48,0.056960431534193
12,49,0.0542417935622622
12,50,0.0721852917716404
12,51,0.0512467674362957
12,52,0.0422686323399561
12,53,0.0552462300052966
12,54,0.0514679216735505
12,55,0.0643865673672584
12,56,0.0369116261225312
12,57,0.046812494270217
12,58,0.0461031577042389
12,59,0.037538083159601
12,60,0.036523928490462
12,61,0.0425091760037073
13,1,0.0568568205840165
13,2,0.0562573884342754
13,3,0.0654337153293081
13,4,0.0479868305301047
13,5,0.0568917691467404
13,6,0.0461955782930427
13,7,0.0425588263069711
13,8,0.0395901191351143
13,9,0.0380894992249722
13,10,0.0681517169715901
13,11,0.0435427749160463
13,12,0.0618015656930806
13,13,0.0637756726360823
13,14,0.0442559218372816
13,15,0.0629024334865051
13,16,0.0705828174298733
13,17,0.0571259035188889
13,18,0.0522629099769387
13,19,0.0375143065408411
13,20,0.0367973190826318
13,21,0.055106180184987
13,22,0.0388421760278155
13,23,0.0699125395382385
13,24,0.0398794488602
13,25,0.0641457308912883
13,26,0.0467477153104839
13,27,0.0553797714171841
13,28,0.0430976484836417
13,29,0.0400082445472972
13,30,0.0617863958523871
13,31,0.0370868339754968
13,32,0.0515001788202023
13,33,0.0452631183286637
13,34,0.0375534321105185
13,35,0.0398695762986246
13,36,0.0676988429826524
13,37,0.0368035259107039
13,38,0.0638715398560431
13,39,0.039543346181243
13,40,0.0417410141171917
13,41,0.0674249422122001
13,42,0.053756803207378
13,43,0.0406569662589779
13,44,0.0491205824877415
13,45,0.0576954265168796
13,46,0.0675585303780965
13,47,0.0496174357592964
13,48,0.0467686278610848
13,49,0.0471156266279857
13,50,0.0588290455534762
13,51,0.0382168797609025
13,52,0.0364929345630249
13,53,0.0503791490837759
13,54,0.0529715243962375
13,55,0.0570653066951233
13,56,0.0726471132421754
13,57,0.0516076662306328
13,58,0.0551603068786674
13,59,0.0525288808069024
13,60,0.0367895827284573
13,61,0.0427007096563327
14,1,0.054565046461819
14,2,0.0499852619018679
14,3,0.0599428461295178
14,4,0.0582922258817619
14,5,0.0519641358198771
14,6,0.0441683537279612
14,7,0.0694493705902698
14,8,0.0510117877400646
14,9,0.0616147601629499
14,10,0.0483663347507923
14,11,0.0407104761916506
14,12,0.058034412131255
14,13,0.0681534269284692
14,14,0.0588289391073289
14,15,0.0611876387058586
14,16,0.0733539137499962
14,17,0.0388568355349911
14,18,0.042046809558519
14,19,0.0399471114183638
14,20,0.059103638530835
14,21,0.0623124106108317
14,22,0.0512684989883575
14,23,0.0365560022896473
14,24,0.0534173189583912
14,25,0.0559392609171122
14,26,0.0601749301291136
14,27,0.0540296554384099
14,28,0.044132329850675
14,29,0.0397698720143943
14,30,0.0445723258770359
14,31,0.0475553490410162
14,32,0.0391386567295332
14,33,0.0423105423818183
14,34,0.0691311977756291
14,35,0.0469971722135236
14,36,0.0522486643809034
14,37,0.0479714195697379
14,38,0.041795080585153
14,39,0.0365763787299307
14,40,0.0366280470310425
14,41,0.0491867056453845
14,42,0.0523787898156913
14,43,0.039066653517562
14,44,0.0486774679560924
14,45,0.0402855978653649
14,46,0.0570323287981049
14,47,0.0382894308966931
14,48,0.0681255933462701
14,49,0.0655045154584564
14,50,0.0389376212456807
14,51,0.048132956687672
14,52,0.0388103901916295
14,53,0.0436511983283192
14,54,0.045450331133341
14,55,0.0473568308672982
14,56,0.0364387866072495
14,57,0.0400444098409657
14,58,0.0573496245736884
14,59,0.0495654204685053
14,60,0.0482603041378575
14,61,0.0404442610226785
15,1,0.0735819556552112
15,2,0.0468855304248983
15,3,0.0455112124628402
15,4,0.0471962920786029
15,5,0.0692191521312133
15,6,0.0579535255388185
15,7,0.0482670504189177
15,8,0.0713922906278465
15,9,0.0662613854003127
15,10,0.0582560734908017
15,11,0.0391154726379168
15,12,0.0494168273678849
15,13,0.0426923710618737
15,14,0.0376474293691945
15,15,0.0456259058921396
15,16,0.0386590365003262
15,17,0.0362490345015564
15,18,0.0447430575648949
15,19,0.0446445403169206
15,20,0.0399602487003463
15,21,0.0372875057908566
15,22,0.0553458642107399
15,23,0.0509897702890656
15,24,0.0507760903254564
15,25,0.0497398299813171
15,26,0.0389734593961947
15,27,0.0469077368984105
15,28,0.0554105589595087
15,29,0.0371210956506079
15,30,0.037374262369051
15,31,0.055680661603594
15,32,0.0513345507361909
15,33,0.0481815487626605
15,34,0.0678275172860905
15,35,0.0648291783029731
15,36,0.0383959205679075
15,37,0.0457036744363704
15,38,0.0440828066014706
15,39,0.0382371708850675
15,40,0.0434354567050949
15,41,0.0670284834498146
15,42,0.0593030270699783
15,43,0.0367897153529661
15,44,0.0447432633156285
15,45,0.0382391864574823
15,46,0.0365675432145022
15,47,0.0471765153673279
15,48,0.0390379447196314
15,49,0.0469183238032803
15,50,0.0723136380069727
15,51,0.061750049204321
15,52,0.0387323992153262
15,53,0.0576738022745587
15,54,0.0431814318451281
15,55,0.0681792500650234
15,56,0.0626086610445416
15,57,0.0600434940197143
15,58,0.0569461016297115
15,59,0.0477849909587047
15,60,0.049299937983068
15,61,0.0615005657917337
16,1,0.0471220789461519
16,2,0.0366282753531887
16,3,0.0386112536207493
16,4,0.0517778788227551
16,5,0.0564624305545699
16,6,0.0517201239090799
16,7,0.0591127770140026
16,8,0.0533205519067695
16,9,0.0368732562259041
16,10,0.0604497125262747
16,11,0.0710805813968797
16,12,0.0635781664219225
16,13,0.0734768080583186
16,14,0.0717614450698868
16,15,0.0388294467224467
16,16,0.0554594469268448
16,17,0.0439330053622936
16,18,0.0488865096750992
16,19,0.0565290065503581
16,20,0.0526514717778661
16,21,0.0432108047117362
16,22,0.0374781059869752
16,23,0.0484477473191424
16,24,0.0578035353561626
16,25,0.0614520568826293
16,26,0.0643693711037363
16,27,0.0364255691116192
16,28,0.0595936347609597
16,29,0.0679366502638929
16,30,0.0373815288247199
16,31,0.0513765015491774
16,32,0.0486579286080671
16,33,0.0364676237673616
16,34,0.0714990789990169
16,35,0.0604255631203797
16,36,0.0495897779652464
16,37,0.0462588095768132
16,38,0.0581882580969634
16,39,0.0376028609412387
16,40,0.036473552071908
16,41,0.0584832399990865
16,42,0.0415706925126592
16,43,0.0460730045005443
16,44,0.0375537863252204
16,45,0.0480880960225379
16,46,0.0384640518681246
16,47,0.0463950541835954
16,48,0.0731862206660833
16,49,0.070477096960699
16,50,0.0631568704131379
16,51,0.0516049338501331
16,52,0.0440085531372358
16,53,0.0573008886610123
16,54,0.0521805996919097
16,55,0.0452783799417805
16,56,0.0504543430964398
16,57,0.0412926898195502
16,58,0.0390730709960442
16,59,0.0371434194914485
16,60,0.0418621018641114
16,61,0.0411914131945821
17,1,0.0616069819476411
17,2,0.0649463492561864
17,3,0.0579040587638897
17,4,0.0416946526218202
17,5,0.0621578981874875
17,6,0.0469459743642577
17,7,0.0500804925760338
17,8,0.040777112146721
17,9,0.0376050480279295
17,10,0.0520154160141534
17,11,0.038931154039218
17,12,0.0492655621651444
17,13,0.0706977913196734
17,14,0.0501258863721517
17,15,0.0716815821872131
17,16,0.0425990458932879
17,17,0.0398379587134387
17,18,0.0561516322456402
17,19,0.0534374476092525
17,20,0.0734369374843858
17,21,0.0564282284193856
17,22,0.0451850545377055
17,23,0.0608969106609491
17,24,0.0543468062357201
17,25,0.0883043260689592
17,26,0.0795484076049843
17,27,0.0830854981954887
17,28,0.0782698353720438
17,29,0.116573231445714
17,30,0.0781678291178749
17,31,0.111837793708378
17,32,0.087233567400728
17,33,0.118788509050447
17,34,0.0798081562607294
17,35,0.122748224419325
17,36,0.111671874630558
17,37,0.0825519778847261
17,38,0.139204769711434
17,39,0.0797529670217297
17,40,0.124961034883196
17,41,0.122096657264725
17,42,0.0966155136076878
17,43,0.0730273457479077
17,44,0.0992741628552156
17,45,0.140328445702803
17,46,0.0789579244894561
17,47,0.129124024452606
17,48,0.122057766253417
17,49,0.104778747800789
17,50,0.118072504830313
17,51,0.0854658146260583
17,52,0.123391271556196
17,53,0.073180233562979
17,54,0.0815236071386488
17,55,0.0892532683245736
17,56,0.100944731710872
17,57,0.0948542107601748
17,58,0.110721450751611
17,59,0.105600734488599
17,60,0.0961095710799749
17,61,0.141848999068515
18,1,0.0848897772149758
18,2,0.112285693625963
18,3,0.131156616544029
18,4,0.0922400714508111
18,5,0.0930402195276666
18,6,0.0748046885654196
18,7,0.129897311067817
18,8,0.120842782916289
18,9,0.0977763767749245
18,10,0.0724221314502495
18,11,0.0767900421862529
18,12,0.0755429125541687
18,13,0.101596741424884
18,14,0.133326773148717
18,15,0.107245340159376
18,16,0.0795094521051552
18,17,0.142454919234941
18,18,0.0971638415186905
18,19,0.136359874868668
18,20,0.0824285218249196
18,21,0.0747159330858894
18,22,0.13205263700695
18,23,0.0859453562975749
18,24,0.0773352732208619
18,25,0.0751540048469324
18,26,0.0890216536989595
18,27,0.104303278807084
18,28,0.125592661715149
18,29,0.102708541487236
18,30,0.0883851354425942
18,31,0.0975400918191041
18,32,0.0792934737053548
18,33,0.11407093764674
18,34,0.0789824827762645
18,35,0.108971671058204
18,36,0.119722111237206
18,37,0.0921730937076084
18,38,0.0929101319107051
18,39,0.0923750814226283
18,40,0.0884808946756234
18,41,0.11849326224084
18,42,0.0809188638996646
18,43,0.138969143435385
18,44,0.0759275330074202
18,45,0.125207528346001
18,46,0.0974406401135945
18,47,0.0984780419588169
18,48,0.0738711914417719
