"SIM","YEAR","FMORT"
7,19,0.0526750872197226
7,20,0.0570178229314325
7,21,0.0551055296249905
7,22,0.0551282227559095
7,23,0.0539979535160672
7,24,0.041153743072076
7,25,0.0505889859773104
7,26,0.0446600219131748
7,27,0.0562734905447324
7,28,0.0432254358828027
7,29,0.0535201695708607
7,30,0.0572040651357705
7,31,0.0618633026888491
7,32,0.0454356268154196
7,33,0.0534595620762182
7,34,0.0462329996243624
7,35,0.0539178047104213
7,36,0.0444247391193483
7,37,0.0433406756870732
7,38,0.05452905783152
7,39,0.0442084487764583
7,40,0.0453949970314548
7,41,0.0416456129743484
7,42,0.0417314144621051
7,43,0.058381051844367
7,44,0.0408823166144287
7,45,0.0423766323883938
7,46,0.052043540869304
7,47,0.0473238217830019
7,48,0.0412830794596304
7,49,0.0549377196865594
7,50,0.0414080173015277
7,51,0.0479571251237201
7,52,0.0472322184648373
7,53,0.0422477412466704
7,54,0.040750146194675
7,55,0.0546280958553284
7,56,0.0400791993361337
7,57,0.0483048034992351
7,58,0.0553937534089615
7,59,0.0616516654514186
7,60,0.0418670303787987
7,61,0.0402644916822523
8,1,0.0463347043554641
8,2,0.0413308367284256
8,3,0.0402987208128145
8,4,0.0412653596725293
8,5,0.0410274603695186
8,6,0.0457489995080604
8,7,0.0411347893528147
8,8,0.0597913860912491
8,9,0.0417552423787433
8,10,0.0427032795146026
8,11,0.055975041087047
8,12,0.0424148336850768
8,13,0.0511510566267805
8,14,0.0488985751094117
8,15,0.0457718894982713
8,16,0.0549666384288789
8,17,0.0527406223768282
8,18,0.042302790230036
8,19,0.0422793130461483
8,20,0.0567817608985933
8,21,0.0557534931908915
8,22,0.0424128503093172
8,23,0.0451606460605697
8,24,0.0441577577498936
8,25,0.0467767867905972
8,26,0.0468424899626833
8,27,0.0616387405470092
8,28,0.0429787490701576
8,29,0.0552888740764472
8,30,0.0587448813841818
8,31,0.0423162242217958
8,32,0.0577155756323156
8,33,0.0527263083709722
8,34,0.0525152075623903
8,35,0.0484887020487643
8,36,0.040028237177606
8,37,0.0486772755232265
8,38,0.050386220005848
8,39,0.040701331890495
8,40,0.0430092565742002
8,41,0.046085693542497
8,42,0.0555968048370261
8,43,0.0445136586666316
8,44,0.0536825719410482
8,45,0.0479044688040121
8,46,0.0419326232775868
8,47,0.0592475346033608
8,48,0.0485091010199743
8,49,0.0405807023587148
8,50,0.0438213849084245
8,51,0.0610214702788219
8,52,0.0611489594487607
8,53,0.0399678249280874
8,54,0.0521880651314399
8,55,0.0401663597195787
8,56,0.0450607514286186
8,57,0.0564736970501652
8,58,0.0459104063428682
8,59,0.0442221131959224
8,60,0.0419530539853535
8,61,0.0617513838790035
9,1,0.0401401411700892
9,2,0.0468080455454615
9,3,0.0399782254650459
9,4,0.0500001283322146
9,5,0.0500154532515931
9,6,0.0547045383760632
9,7,0.0581725706650856
9,8,0.0603948075219982
9,9,0.0420431001233384
9,10,0.0585613252631978
9,11,0.0488177083561624
9,12,0.0425873004101035
9,13,0.0491210783720649
9,14,0.0500369947778355
9,15,0.051563126714675
9,16,0.0405943111820797
9,17,0.0457789810206948
9,18,0.0441173643532359
9,19,0.0457427760964206
9,20,0.0572656924392489
9,21,0.0461123035189472
9,22,0.0533012931446544
9,23,0.0494324500476746
9,24,0.042979391222525
9,25,0.0491319318533877
9,26,0.0575255676040173
9,27,0.0405534730509121
9,28,0.0426307977167299
9,29,0.0450152642105589
9,30,0.0514336143975667
9,31,0.0515970761393485
9,32,0.0470861461301887
9,33,0.0526892744522359
9,34,0.0495877382798089
9,35,0.0418129223670621
9,36,0.0402824863600524
9,37,0.0547393486850539
9,38,0.0458018806238664
9,39,0.041109374842662
9,40,0.0421795038989388
9,41,0.0419011569667211
9,42,0.0446003984176944
9,43,0.057363951358316
9,44,0.0600040817829424
9,45,0.0595814899374096
9,46,0.055186160130173
9,47,0.0520670111413612
9,48,0.0542005079636996
9,49,0.0578861495082489
9,50,0.045391485287953
9,51,0.0423077533302557
9,52,0.0452973261138807
9,53,0.0505962107211036
9,54,0.0459950274940388
9,55,0.0494494115646867
9,56,0.0468383844626003
9,57,0.0430844297201369
9,58,0.0553200498941525
9,59,0.047271961692167
9,60,0.0424969413562049
9,61,0.0421256495890647
10,1,0.0582548683839209
10,2,0.054452718159238
10,3,0.0526337213958755
10,4,0.0570424293882235
10,5,0.0496170811448364
10,6,0.0530631051505043
10,7,0.0544384259376569
10,8,0.0441379838662512
10,9,0.0463926375826676
10,10,0.0456208358252215
10,11,0.0398732329508392
10,12,0.0398437308914653
10,13,0.0612018447197791
10,14,0.0507207729986377
10,15,0.0602232128126472
10,16,0.0460832782314023
10,17,0.0601899350745049
10,18,0.0614560402163005
10,19,0.0472703686450321
10,20,0.0491475059407454
10,21,0.0578903951823969
10,22,0.0446052834564452
10,23,0.0617050258620027
10,24,0.0407521105750398
10,25,0.0526060512467718
10,26,0.0400124709061707
10,27,0.0403700597270051
10,28,0.0536787136393142
10,29,0.0497970460445838
10,30,0.058939144872449
10,31,0.0477458489355653
10,32,0.0433349731905691
10,33,0.0571066553323241
10,34,0.0420766413801491
10,35,0.0471128257674122
10,36,0.0583247779309261
10,37,0.0606334486108967
10,38,0.0405729643042253
10,39,0.050317497450595
10,40,0.0419656151984496
10,41,0.0426425982051465
10,42,0.047948264048328
10,43,0.0531655395125639
10,44,0.0451104209911228
10,45,0.050278742079719
10,46,0.0404275712621149
10,47,0.0464214459228755
10,48,0.0588389052738141
10,49,0.040892022077024
10,50,0.0519827140024765
10,51,0.0490966807527956
10,52,0.0544186818634889
10,53,0.0429131143422222
10,54,0.0456004278436614
10,55,0.0444866559306153
10,56,0.0437731741518348
10,57,0.0417893700695065
10,58,0.0437264301410987
10,59,0.0422677763787501
10,60,0.053993667592996
10,61,0.0600707496275105
11,1,0.0446226565215309
11,2,0.041838336412105
11,3,0.0442182795966107
11,4,0.039879604535375
11,5,0.0466859156022287
11,6,0.0565313977010022
11,7,0.0587189549106163
11,8,0.0616288503231535
11,9,0.0517256090529859
11,10,0.0577134510131164
11,11,0.0425912908840463
11,12,0.041161873227259
11,13,0.04492447654782
11,14,0.0422972878688746
11,15,0.041995982345021
11,16,0.0455381703137405
11,17,0.048910288380926
11,18,0.0429502475939092
11,19,0.0401712861561329
11,20,0.0410242367016079
11,21,0.0454410371111209
11,22,0.0612698150207009
11,23,0.0503719450977622
11,24,0.0581455127722554
11,25,0.0411342525583503
11,26,0.0410621709635036
11,27,0.0399336513546847
11,28,0.0442258547905147
11,29,0.0399403138587537
11,30,0.0603987495559543
11,31,0.0409759895132136
11,32,0.0488579153614832
11,33,0.0498024743536304
11,34,0.0448729248595397
11,35,0.0589398115977295
11,36,0.0571277871820493
11,37,0.0438800992871549
11,38,0.0530134497657113
11,39,0.0466881398530848
11,40,0.0537201177483858
11,41,0.0497423956185127
11,42,0.0425581923370334
11,43,0.056962745117462
11,44,0.0552053983706008
11,45,0.04687609103464
11,46,0.0604661714872442
11,47,0.060042381318116
11,48,0.0595277382434782
11,49,0.0413793863444631
11,50,0.0570643006566295
11,51,0.0399798722974337
11,52,0.0487660633427224
11,53,0.0444050717842336
11,54,0.0506372462526931
11,55,0.0404131690116847
11,56,0.0602028314953782
11,57,0.050768805837152
11,58,0.047025130480751
11,59,0.0411857518877651
11,60,0.0583968574264807
11,61,0.040556957026402
12,1,0.0461545088863242
12,2,0.0508457389217372
12,3,0.0422114415379449
12,4,0.0552694568061993
12,5,0.0469427753219732
12,6,0.0584269803942792
12,7,0.0503542369198871
12,8,0.0437159901849544
12,9,0.057600872006884
12,10,0.0508434810418934
12,11,0.0445693899659082
12,12,0.05668826800904
12,13,0.0461629828381997
12,14,0.0615036127429954
12,15,0.0400765276636769
12,16,0.0486886253501953
12,17,0.041261822041447
12,18,0.0404212218795137
12,19,0.0498471541277292
12,20,0.0427777231538993
12,21,0.0617088383926079
12,22,0.0502963411222507
12,23,0.0449011009928057
12,24,0.0528382461057541
12,25,0.0586197001742705
12,26,0.0412390200646248
12,27,0.0436733779602681
12,28,0.0502309145737176
12,29,0.0512291379018374
12,30,0.0502381207308177
12,31,0.0472941214020462
12,32,0.0458491705374792
12,33,0.0484893410587384
12,34,0.0495844496761918
12,35,0.0470077739037642
12,36,0.0504358498274513
12,37,0.0405367549914015
12,38,0.0554414264505787
12,39,0.0407452658297833
12,40,0.0414591290266479
12,41,0.0553187125717379
12,42,0.0556124475813915
12,43,0.0617899854325668
12,44,0.0526765582023785
12,45,0.0596396157659939
12,46,0.0398690371016637
12,47,0.0443308580647924
12,48,0.0528963483497108
12,49,0.0412653855391996
12,50,0.0422843346105584
12,51,0.052960089904958
12,52,0.0548308713129326
12,53,0.0538843316155243
12,54,0.0617762735942529
12,55,0.0407260763688777
12,56,0.0609372814275853
12,57,0.0496183993659971
12,58,0.0604639148288693
12,59,0.0421214898069406
12,60,0.0443237849988695
12,61,0.04674556518443
13,1,0.0588871964115024
13,2,0.0479109238762031
13,3,0.0524046120301922
13,4,0.0443968761550993
13,5,0.040211332989923
13,6,0.0437554223448637
13,7,0.0470381096418799
13,8,0.0612945265799849
13,9,0.0497205241867019
13,10,0.0432278721426441
13,11,0.0424018740978214
13,12,0.0443515729396247
13,13,0.0509913303223696
13,14,0.0525281704403704
13,15,0.0560607481343339
13,16,0.0567629526717179
13,17,0.0480023105555755
13,18,0.0486665982399821
13,19,0.0603731273661028
13,20,0.0490577234599231
13,21,0.0496361064929508
13,22,0.0423248622250881
13,23,0.0608768405389275
13,24,0.042108910965962
13,25,0.0609977177648389
13,26,0.0565940611588353
13,27,0.0507225520824087
13,28,0.0609431793373367
13,29,0.0603600180244469
13,30,0.0449614991355255
13,31,0.0496012612761827
13,32,0.05883476678139
13,33,0.0406671391053623
13,34,0.058898696844168
13,35,0.040522182450595
13,36,0.0408805096085353
13,37,0.05357748454264
13,38,0.0411263494116649
13,39,0.0515361385348504
13,40,0.0534137314588366
13,41,0.0519391755288874
13,42,0.0561388275300103
13,43,0.0440805794645323
13,44,0.0407527691771619
13,45,0.057045863174037
13,46,0.0579194717092881
13,47,0.0495824268785007
13,48,0.0505639782472342
13,49,0.0445878132830188
13,50,0.0541352223451295
13,51,0.0402310117539169
13,52,0.0455751946647988
13,53,0.0591982613038604
13,54,0.060448170030457
13,55,0.0404431070018273
13,56,0.0436976320833524
13,57,0.043786809152589
13,58,0.0550465428780077
13,59,0.0559792285508905
13,60,0.0400774154084337
13,61,0.0454725875364089
14,1,0.0591439540478594
14,2,0.0473209152141605
14,3,0.0450058750019781
14,4,0.0505206523794546
14,5,0.0409609633496189
14,6,0.0453147977719983
14,7,0.0456121833103234
14,8,0.0440953580553969
14,9,0.0540301690335705
14,10,0.0550742087900865
14,11,0.0436451146812681
14,12,0.0442171820985401
14,13,0.0399612084766164
14,14,0.0575005528105704
14,15,0.0479448240055583
14,16,0.0596933120208574
14,17,0.0520171942223604
14,18,0.0534649672374542
14,19,0.0466696407332855
14,20,0.0483986063499984
14,21,0.0480611068462981
14,22,0.0407277209706126
14,23,0.0420259939268482
14,24,0.0600792611428769
14,25,0.0506093961171178
14,26,0.0533966680885091
14,27,0.0398860409920876
14,28,0.0421089397023969
14,29,0.0455098312261158
14,30,0.0493996549805081
14,31,0.046977749041137
14,32,0.0598609237109592
14,33,0.0561665240582508
14,34,0.0427648374809939
14,35,0.0400420802037658
14,36,0.0443766669590359
14,37,0.0496855021224931
14,38,0.0461281541523513
14,39,0.0557185143704591
14,40,0.0440249717951755
14,41,0.0575778684341361
14,42,0.0500561822641517
14,43,0.0478623331658205
14,44,0.05352473007826
14,45,0.0568286045953467
14,46,0.0411286697734543
14,47,0.0509667920064092
14,48,0.0507348616753141
14,49,0.0502796063264844
14,50,0.0511056135651301
14,51,0.05029541894568
14,52,0.0433248280920339
14,53,0.0420670033249068
14,54,0.0515811012790785
14,55,0.0493257056340582
14,56,0.0491571618655915
14,57,0.0547977685093682
14,58,0.049138043363882
14,59,0.0503198137607909
14,60,0.0535696165140604
14,61,0.0517609035498172
15,1,0.0507681333219715
15,2,0.0418409480788122
15,3,0.0417041514524087
15,4,0.0460719812637289
15,5,0.057726886489423
15,6,0.0528086553785856
15,7,0.0451695329576511
15,8,0.0445747381444302
15,9,0.0547299064437998
15,10,0.0542851278956933
15,11,0.0479652216344803
15,12,0.0533195650332351
15,13,0.0558920419532081
15,14,0.049918598802087
15,15,0.0578483231515153
15,16,0.0473032152080859
15,17,0.0615132495325926
15,18,0.052009695624147
15,19,0.0420697770690231
15,20,0.047329085120385
15,21,0.0539958100054124
15,22,0.0593281398678514
15,23,0.0609729841067192
15,24,0.0478281995160391
15,25,0.0422707735579216
15,26,0.0464529604964663
15,27,0.0614612500014513
15,28,0.0491426466137535
15,29,0.0450060044681033
15,30,0.0598757768937275
15,31,0.0611660301210516
15,32,0.0467110092182185
15,33,0.0478407001480191
15,34,0.0438883987117092
15,35,0.0438568717096049
15,36,0.0440485609024124
15,37,0.0403807582916373
15,38,0.0438965732989739
15,39,0.0400615531903779
15,40,0.0553374367053858
15,41,0.042989511939518
15,42,0.0450154328468504
15,43,0.057290857996326
15,44,0.0403895359226163
15,45,0.0613011862599569
15,46,0.0539656430302114
15,47,0.0422931024366288
15,48,0.0449870642731597
15,49,0.0560648410998331
15,50,0.0464010692230844
15,51,0.0489801285505712
15,52,0.0484438793064457
15,53,0.0580740709891818
15,54,0.0474140002727427
15,55,0.0543277484541299
15,56,0.042934603360113
15,57,0.0556490592350681
15,58,0.0411422566987751
15,59,0.0534449004960152
15,60,0.0471884762327128
15,61,0.0502692980401832
16,1,0.0466783179503746
16,2,0.0441801825474264
16,3,0.0504562804708865
16,4,0.0401603295945888
16,5,0.0515165517791175
16,6,0.0402530695604206
16,7,0.0586860880736073
16,8,0.049351585879899
16,9,0.0479337869382961
16,10,0.0493876225686555
16,11,0.0566716123902683
16,12,0.0608438573899116
16,13,0.0608036431794522
16,14,0.0607335884753967
16,15,0.0613864357074208
16,16,0.0410719115790966
16,17,0.0434397986060239
16,18,0.0406750638708485
16,19,0.0474088762083867
16,20,0.0559432699818639
16,21,0.0418697228631494
16,22,0.0418872216723528
16,23,0.0456488054887421
16,24,0.040513581941964
16,25,0.04708174551169
16,26,0.0414970881406331
16,27,0.0405012952611618
16,28,0.0606472650241658
16,29,0.0404515418221527
16,30,0.0474010387815158
16,31,0.0549570744756498
16,32,0.0424740195461337
16,33,0.0449465572069808
16,34,0.0438490107026195
16,35,0.0496004860895607
16,36,0.0444701759606088
16,37,0.0525390191214062
16,38,0.0461714526445779
16,39,0.0543235252691713
16,40,0.0520183466012743
16,41,0.0523721773517605
16,42,0.0403204304594773
16,43,0.0523237833762437
16,44,0.0496201015009909
16,45,0.0527813164924333
16,46,0.0613827699123781
16,47,0.06010529762098
16,48,0.0492983765097258
16,49,0.0474381179769073
16,50,0.0401475629138487
16,51,0.0440754346749109
16,52,0.0460594396991828
16,53,0.0486069449295076
16,54,0.042772053906681
16,55,0.0599750108597876
16,56,0.0501950830236029
16,57,0.0569861014461996
16,58,0.0408568484979364
16,59,0.0502827183394396
16,60,0.053086590386006
16,61,0.0444477549062927
17,1,0.0551177978666321
17,2,0.0531369492578127
17,3,0.0424066887485907
17,4,0.0480442986745513
17,5,0.0461416889394813
17,6,0.058715163268519
17,7,0.0594644319203124
17,8,0.0569308512884078
17,9,0.0579473651755962
17,10,0.0600027028263984
17,11,0.0435509274959709
17,12,0.0543194781125909
17,13,0.0432980003632185
17,14,0.0610173333759631
17,15,0.0404096477762294
17,16,0.0485475094840204
17,17,0.0467596701292342
17,18,0.0451585327431312
17,19,0.0542895074152609
17,20,0.0591531829429989
17,21,0.0457237367188762
17,22,0.0443968427470644
17,23,0.0456606293375152
17,24,0.0583976579383294
17,25,0.118231224529062
17,26,0.0984448879425936
17,27,0.0939741564560679
17,28,0.0807742985803774
17,29,0.112293074646879
17,30,0.114775975921122
17,31,0.0914810375551276
17,32,0.0965649158501628
17,33,0.101751904920597
17,34,0.0858358947636945
17,35,0.103559776349654
17,36,0.114519866776065
17,37,0.0847382937353266
17,38,0.0975688798229228
17,39,0.0927032230059247
17,40,0.0974376846921258
17,41,0.104997389870576
17,42,0.103797028741829
17,43,0.0841568544953184
17,44,0.120766606310661
17,45,0.0909766104375219
17,46,0.0895277320787998
17,47,0.0980164820336857
17,48,0.0793219863579342
17,49,0.109982997791378
17,50,0.109426832827117
17,51,0.110950142391513
17,52,0.0805369295562405
17,53,0.0846777158266082
17,54,0.0902552226462692
17,55,0.115242385045415
17,56,0.103670990294358
17,57,0.0807340977825845
17,58,0.0817359653008986
17,59,0.0875578163207226
17,60,0.105202127168881
17,61,0.0941686225372093
18,1,0.112739492150176
18,2,0.0883400231376234
18,3,0.0960560063502712
18,4,0.105111988746533
18,5,0.116793286234347
18,6,0.103358829612896
18,7,0.105079423456254
18,8,0.0831835229383112
18,9,0.106561928506277
18,10,0.080676576495706
18,11,0.0996072853762962
18,12,0.104047591241316
18,13,0.0981682983598532
18,14,0.0831279375139958
18,15,0.114093506550035
18,16,0.119347545130184
18,17,0.0941225029507763
18,18,0.11967573653987
18,19,0.0804725839267619
18,20,0.0806892024005031
18,21,0.102040304471796
18,22,0.0859920920020621
18,23,0.0801730385594595
18,24,0.0960876790144945
18,25,0.112500971778518
18,26,0.0815685030163074
18,27,0.093986013698649
18,28,0.0900192626646572
18,29,0.101340631104593
18,30,0.0850640133006931
18,31,0.0874023882851361
18,32,0.0914696365692163
18,33,0.108278658531645
18,34,0.0849540403214381
18,35,0.121179252510205
18,36,0.104793358832999
18,37,0.0933509353624312
18,38,0.0877827514952202
18,39,0.0794237300316673
18,40,0.112768502270852
18,41,0.0945848360413614
18,42,0.0820704584245279
18,43,0.0851385761632437
18,44,0.117571040169841
18,45,0.0887724556868883
18,46,0.0981553950752708
18,47,0.106111819239532
18,48,0.0842141491501665
